day,month,totalPoints,cumulativePoints,rollingAvgPoints,taskCompleted,taskMissed,pointsGain,pointsDeduct,mindStatus
-0.7577198498669774,1.6713425109869708,0.26331947122236277,-1.0031045977375717,0.20980837543937722,0.24340465244497628,-0.03734880990286814,1.2397753126106872,0.6535687388045356,3
-0.63740312219113,0.5005089872474351,0.9614673240860697,-0.9112530908100812,0.33468296509207307,0.8127976787001888,-0.03734880990286814,1.064638109930601,-0.6092263169977381,3
-0.5170863945152828,1.085925749117203,-0.2444244217694241,-0.9025053282455583,0.3971202599184213,-0.3259883738102363,-0.03734880990286814,-1.153766457350492,-0.6092263169977381,3
-0.39676966683943543,1.6713425109869708,0.5806594043422295,-0.8368971090116366,0.5219948495711172,-0.3259883738102363,-0.03734880990286814,0.6559846370103996,-0.3566673058372834,3
-0.27645293916358815,0.793217368182319,0.041181518038456,-0.8084668806769372,0.15985853957829876,0.8127976787001888,-1.0158876293580146,-0.920250187110377,-0.8617853281581929,3
-0.998353305218672,-1.2557412983618683,0.9614673240860697,-0.7166153737494466,0.6343819802585436,0.24340465244497628,-1.0158876293580146,0.7727427721304572,-0.8617853281581929,1
-0.8780365775428247,0.20780060631255123,0.009447524726469321,-0.690372086055878,0.40960771888369074,-0.3259883738102363,-0.03734880990286814,-0.686733916870262,-0.6092263169977381,1
-0.7577198498669774,-0.08490777462233268,-1.0060402612571044,-0.7341108988784925,-0.0024784269702060493,-1.4647744263206615,0.9411900095522783,-0.8034920519903195,0.9061277499649903,1
-0.63740312219113,-0.3776161555572166,-2.5927399268564386,-0.8871967437576432,-1.4010738310804018,-1.4647744263206615,2.8982676484625713,-1.3872827275906072,2.9265998392486288,1
-0.5170863945152828,-0.3776161555572166,-2.846611873352332,-1.0577781137658397,-2.524945137954666,-1.4647744263206615,1.9197288290074248,-1.5624199302706934,3.1791588504090833,1
-0.39676966683943543,1.085925749117203,-3.068749826536239,-1.2436680682619514,-3.336629970697191,-1.4647744263206615,2.8982676484625713,-0.8034920519903195,4.189394895050903,1
-0.27645293916358815,1.085925749117203,-2.434069960296505,-1.3858192099354485,-3.2741926758708426,-1.4647744263206615,2.8982676484625713,-1.3872827275906072,2.674040828088174,1
-0.998353305218672,1.6713425109869708,-0.7839023080731976,-1.4142494382701478,-2.4625078431283187,-0.3259883738102363,0.9411900095522783,-0.9786292546704057,0.4010097276440809,5
-0.8780365775428247,0.5005089872474351,-0.37136039501737084,-1.4142494382701478,-1.4010738310804018,-0.3259883738102363,0.9411900095522783,0.3640892992102558,0.9061277499649903,5
-0.7577198498669774,-0.9630329174269844,-0.9425722746331311,-1.453614369810501,-0.8141632597127304,-1.4647744263206615,-0.03734880990286814,-1.5624199302706934,0.14845071648362612,5
-0.63740312219113,-1.2557412983618683,-1.640720127496838,-1.54109199545573,-1.1513246517750095,-0.8953814000654489,0.9411900095522783,-0.5115967141901757,2.1689228057672643,5
-0.5170863945152828,1.6713425109869708,-0.5300303615773042,-1.5520266986613835,-1.2137619466013576,-1.4647744263206615,1.9197288290074248,-1.0953873897904634,-0.10410829467682864,5
-0.39676966683943543,1.3786341300520868,-1.4820501609369046,-1.628569621100959,-1.4260487490109413,-1.4647744263206615,1.9197288290074248,-1.0953873897904634,1.4112457722859,5
-0.27645293916358815,0.20780060631255123,0.009447524726469321,-1.6023263334073903,-0.7767008828169216,-0.3259883738102363,-0.03734880990286814,-0.39483857907011816,-0.3566673058372834,5
-0.998353305218672,0.20780060631255123,0.26331947122236277,-1.558587520584776,-0.46451440868518146,-0.3259883738102363,-0.03734880990286814,-0.21970137639003184,-0.6092263169977381,4
-0.8780365775428247,-0.6703245364921006,-0.1492224418334641,-1.5432789360968606,0.059958867856141955,-0.8953814000654489,-1.0158876293580146,-1.2705245924705495,-0.8617853281581929,4
-0.7577198498669774,1.6713425109869708,-1.0060402612571044,-1.5870177489194752,-0.33963981903248536,-1.4647744263206615,0.9411900095522783,-1.0953873897904634,0.6535687388045356,4
-0.63740312219113,-0.3776161555572166,0.5806594043422295,-1.5214095296855534,-0.21476522937978934,-0.3259883738102363,-1.0158876293580146,0.07219396141011196,-0.8617853281581929,4
-0.5170863945152828,-0.3776161555572166,-0.7839023080731976,-1.549839758020253,-0.46451440868518146,-0.3259883738102363,-0.03734880990286814,-0.686733916870262,0.6535687388045356,4
-0.39676966683943543,-0.3776161555572166,0.009447524726469321,-1.5235964703266842,-0.06491572179655412,-0.8953814000654489,-1.0158876293580146,-0.9786292546704057,-0.8617853281581929,4
-0.27645293916358815,-1.2557412983618683,0.3267874578463361,-1.4754837762218083,-0.16481539351871094,-0.3259883738102363,-1.0158876293580146,-0.39483857907011816,-0.8617853281581929,4
-0.998353305218672,-1.2557412983618683,0.8979993374620964,-1.3880061505765793,0.49701993164057817,0.8127976787001888,-1.0158876293580146,0.6559846370103996,-0.8617853281581929,2
-0.8780365775428247,-0.9630329174269844,0.6441273909662029,-1.318024050060396,0.7467691109459701,0.24340465244497628,-1.0158876293580146,0.18895209653016948,-0.8617853281581929,2
-0.7577198498669774,-0.08490777462233268,1.024935310710043,-1.221798661850644,1.0214932081819013,1.3821907049554014,-0.03734880990286814,1.4732915828508022,-0.3566673058372834,2
-0.63740312219113,-1.2557412983618683,0.5806594043422295,-1.1561904426167224,0.8966186185292057,0.24340465244497628,-1.0158876293580146,0.07219396141011196,-0.8617853281581929,2
-0.5170863945152828,-1.2557412983618683,1.0566693040220296,-1.0577781137658397,1.0589555850777101,0.8127976787001888,-1.0158876293580146,0.9478799748105434,-0.8617853281581929,2
-0.39676966683943543,-1.5484496792967521,1.6596151769497767,-0.9178139127334733,1.3087047643831027,1.3821907049554014,-1.0158876293580146,2.0570822584510897,-0.8617853281581929,2
-0.27645293916358815,0.20780060631255123,1.2788072572059366,-0.8040929993946757,1.5834288616190335,0.8127976787001888,-1.0158876293580146,1.3565334477307447,-0.8617853281581929,2
-0.15613621148774082,1.6713425109869708,0.9614673240860697,-0.7122414924671853,1.5459664847232246,1.3821907049554014,-1.0158876293580146,0.7727427721304572,-0.8617853281581929,2
-0.035819483811893496,1.6713425109869708,0.39025544447030946,-0.6597549170800479,1.0464681261124409,0.24340465244497628,-1.0158876293580146,-0.2780804439500606,-0.8617853281581929,2
0.08449724386395382,-0.08490777462233268,1.120137290646003,-0.5569687069469037,0.9840308312860925,1.3821907049554014,-0.03734880990286814,1.3565334477307447,-0.6092263169977381,2
0.20481397153980113,-0.6703245364921006,0.7710633642141497,-0.4782388438661976,0.909106077494475,1.3821907049554014,-0.03734880990286814,0.7143637045704283,-0.6092263169977381,2
0.32513069921564847,-0.9630329174269844,0.041181518038456,-0.4498086155314982,0.7717440288765095,0.8127976787001888,-1.0158876293580146,-0.920250187110377,-0.8617853281581929,2
0.4454474268914958,0.5005089872474351,1.120137290646003,-0.3470224053983541,0.7717440288765095,1.3821907049554014,-1.0158876293580146,1.064638109930601,-0.8617853281581929,2
0.5657641545673431,1.6713425109869708,0.009447524726469321,-0.3207791177047854,0.47204501371003893,0.8127976787001888,-0.03734880990286814,0.18895209653016948,0.14845071648362612,2
0.6860808822431904,-0.6703245364921006,1.53267920370183,-0.18956267923694187,1.0589555850777101,1.3821907049554014,-0.03734880990286814,2.1154613260111184,-0.6092263169977381,2
0.8063976099190378,0.793217368182319,1.120137290646003,-0.08677646910379777,1.0589555850777101,1.3821907049554014,-0.03734880990286814,2.232219461131176,0.14845071648362612,2
0.9267143375948851,1.3786341300520868,-0.1492224418334641,-0.0714678846158827,0.9965182902513624,0.24340465244497628,-0.03734880990286814,-0.10294324126997433,0.14845071648362612,2
1.0470310652707324,0.793217368182319,1.2788072572059366,0.04225302872291502,0.8966186185292057,0.8127976787001888,-0.03734880990286814,1.6484287855308886,-0.6092263169977381,2
1.1673477929465796,-1.5484496792967521,-0.5617643548892909,0.029131384876130668,0.23478329336991646,0.24340465244497628,-0.03734880990286814,-0.8618711195503482,0.14845071648362612,2
1.287664520622427,-0.3776161555572166,-0.2444244217694241,0.03787914744065357,0.19732091647410765,0.24340465244497628,-0.03734880990286814,-0.2780804439500606,0.14845071648362612,2
1.4079812482982743,-1.5484496792967521,0.3267874578463361,0.08599184154552952,-0.17730285248398053,1.3821907049554014,-0.03734880990286814,1.3565334477307447,0.6535687388045356,2
1.5282979759741218,0.5005089872474351,1.5961471903258033,0.2215821612956345,0.6718443571543525,1.3821907049554014,-1.0158876293580146,1.9403241233310322,-0.8617853281581929,2
1.648614703649969,0.20780060631255123,0.3267874578463361,0.26969485540051047,0.8966186185292057,0.24340465244497628,-1.0158876293580146,-0.39483857907011816,-0.8617853281581929,2
1.7689314313258162,-1.2557412983618683,-0.6252323415132642,0.25219933027146463,0.5219948495711172,0.8127976787001888,-0.03734880990286814,-0.39483857907011816,0.6535687388045356,2
1.8892481590016637,0.5005089872474351,-0.2444244217694241,0.26094709283598755,-0.20227777041451975,0.24340465244497628,-0.03734880990286814,-0.2780804439500606,0.14845071648362612,2
2.009564886677511,0.5005089872474351,-0.08575445520949071,0.28062955860616406,-0.36461473696302465,0.24340465244497628,-0.03734880990286814,0.013814893850083198,0.14845071648362612,2
2.129881614353358,-1.5484496792967521,0.9614673240860697,0.37248106553365457,0.25975821130045545,0.24340465244497628,-1.0158876293580146,0.7727427721304572,-0.8617853281581929,2
2.2501983420292055,0.793217368182319,-0.5617643548892909,0.3593594216868702,0.13488362164775958,0.8127976787001888,-0.03734880990286814,-0.2780804439500606,0.6535687388045356,2
2.370515069705053,-1.5484496792967521,-0.4030943883293575,0.35717248104573945,0.01000903199506351,0.8127976787001888,-0.03734880990286814,0.013814893850083198,0.6535687388045356,2
2.4908317973809,1.085925749117203,0.6441273909662029,0.42715458156192265,-0.1148655576576325,0.8127976787001888,-1.0158876293580146,0.18895209653016948,-0.8617853281581929,2
-0.998353305218672,-0.9630329174269844,0.5806594043422295,0.49276280079584445,0.33468296509207307,-0.3259883738102363,-0.03734880990286814,0.3640892992102558,-0.6092263169977381,0
-0.8780365775428247,-0.6703245364921006,-0.054020461897504035,0.5146322072071516,0.47204501371003893,-0.3259883738102363,0.9411900095522783,0.07219396141011196,0.14845071648362612,0
-0.7577198498669774,0.5005089872474351,0.009447524726469321,0.5408754949007204,0.22229583440464679,-0.8953814000654489,-0.03734880990286814,-0.686733916870262,-0.6092263169977381,0
-0.63740312219113,-0.6703245364921006,-0.6887003281372376,0.5190060884894131,-0.2772025242061374,-1.4647744263206615,0.9411900095522783,-1.0953873897904634,0.14845071648362612,0
-0.5170863945152828,-1.5484496792967521,-1.4820501609369046,0.44246316604983776,-0.8391381776432696,-1.4647744263206615,0.9411900095522783,-0.8034920519903195,1.6638047834463547,0
-0.39676966683943543,1.085925749117203,-0.054020461897504035,0.464332572461145,-0.8641130955738088,-0.3259883738102363,-0.03734880990286814,-0.8034920519903195,-0.6092263169977381,0
-0.27645293916358815,1.085925749117203,-1.1647102278170378,0.40965905643287687,-1.051424980052853,-1.4647744263206615,0.9411900095522783,-1.0953873897904634,0.9061277499649903,0
-0.998353305218672,-0.9630329174269844,0.9614673240860697,0.5015105633603674,-0.08989063972709331,0.8127976787001888,-1.0158876293580146,0.7727427721304572,-0.8617853281581929,3
-0.8780365775428247,0.5005089872474351,0.4537234310942828,0.5583710200297662,0.10990870371722039,0.8127976787001888,-1.0158876293580146,-0.1613223088300031,-0.8617853281581929,3
-0.7577198498669774,0.5005089872474351,0.5806594043422295,0.6239792392636879,0.7967189468070486,-0.3259883738102363,-1.0158876293580146,0.07219396141011196,-0.8617853281581929,3
-0.63740312219113,1.085925749117203,0.7393293709021629,0.7005221617032633,0.7093067340501613,-0.3259883738102363,-1.0158876293580146,0.3640892992102558,-0.8617853281581929,3
-0.5170863945152828,-1.5484496792967521,1.1836052772699766,0.8076822531186689,0.9965182902513624,0.8127976787001888,-1.0158876293580146,1.1813962450506585,-0.8617853281581929,3
-0.39676966683943543,1.6713425109869708,-0.5617643548892909,0.7945606092718845,0.5469697675016566,0.8127976787001888,-0.03734880990286814,-0.2780804439500606,0.6535687388045356,3
-0.27645293916358815,-0.08490777462233268,0.39025544447030946,0.847047184659022,0.40960771888369074,0.8127976787001888,-1.0158876293580146,-0.2780804439500606,-0.8617853281581929,3
-0.998353305218672,-0.6703245364921006,0.9614673240860697,0.9388986915865124,0.32219550612680364,0.24340465244497628,-1.0158876293580146,0.7727427721304572,-0.8617853281581929,1
-0.8780365775428247,0.20780060631255123,0.16811749128640271,0.9760766824857348,0.6094070623280046,-0.3259883738102363,-1.0158876293580146,-0.686733916870262,-0.8617853281581929,1
-0.7577198498669774,-1.5484496792967521,-1.3233801943769712,0.910468463251813,-0.06491572179655412,-1.4647744263206615,0.9411900095522783,-1.3872827275906072,0.9061277499649903,1
-0.63740312219113,-0.9630329174269844,-1.640720127496838,0.822990837606584,-1.088887356948662,-2.034167452575874,0.9411900095522783,-1.6791780653907509,1.1586867611254452,1
-0.5170863945152828,1.3786341300520868,-2.5927399268564386,0.6699049927274332,-2.175296286927117,-2.034167452575874,2.8982676484625713,-1.6791780653907509,2.674040828088174,1
-0.39676966683943543,0.20780060631255123,-1.9580600606167047,0.5605579606708969,-2.42504546623251,-2.034167452575874,1.9197288290074248,-1.6791780653907509,1.6638047834463547,1
-0.27645293916358815,-0.9630329174269844,-1.1012422411930645,0.5102583259248903,-2.2127586638229255,-1.4647744263206615,0.9411900095522783,-1.5624199302706934,0.4010097276440809,1
-0.998353305218672,-0.3776161555572166,-1.1012422411930645,0.45995869117888355,-1.6258480924552547,-0.8953814000654489,1.9197288290074248,-0.9786292546704057,0.9061277499649903,5
-0.8780365775428247,0.793217368182319,-0.6252323415132642,0.44246316604983776,-1.1013748159139312,-0.3259883738102363,0.9411900095522783,-0.9786292546704057,0.14845071648362612,5
-0.7577198498669774,-0.08490777462233268,-1.1647102278170378,0.3877896500215696,-1.1263497338444706,-0.8953814000654489,1.9197288290074248,-0.21970137639003184,1.6638047834463547,5
-0.63740312219113,0.20780060631255123,-2.275399993736572,0.2565732115537261,-1.5883857155594459,-1.4647744263206615,1.9197288290074248,-1.0953873897904634,2.674040828088174,5
-0.5170863945152828,-0.9630329174269844,-1.1647102278170378,0.20189969552545797,-1.8006725179690288,-0.8953814000654489,1.9197288290074248,-0.5115967141901757,1.4112457722859,5
-0.39676966683943543,-0.3776161555572166,-0.847370294697171,0.16909558590849708,-1.6757979283163331,-1.4647744263206615,1.9197288290074248,-1.0953873897904634,0.4010097276440809,5
-0.27645293916358815,1.3786341300520868,-1.1647102278170378,0.11442206988022896,-1.238736864531897,-1.4647744263206615,1.9197288290074248,-0.8034920519903195,1.1586867611254452,5
-0.998353305218672,1.3786341300520868,-0.21269042845743744,0.12535677308588258,-0.8641130955738088,-0.3259883738102363,-0.03734880990286814,0.3640892992102558,0.6535687388045356,4
-0.8780365775428247,0.20780060631255123,0.10464950466242935,0.15816088270284345,-0.48948932661572064,-0.8953814000654489,-1.0158876293580146,-0.8034920519903195,-0.8617853281581929,4
-0.7577198498669774,-1.5484496792967521,-1.4820501609369046,0.08161796026326808,-0.6143639162684167,-2.034167452575874,0.9411900095522783,-1.6791780653907509,0.9061277499649903,4
-0.63740312219113,-0.3776161555572166,-0.4030943883293575,0.07943101962213735,-0.6892886700600342,-0.3259883738102363,-0.03734880990286814,-1.153766457350492,-0.3566673058372834,4
-0.5170863945152828,0.5005089872474351,0.16811749128640271,0.11660901052135968,-0.6643137521294952,-0.3259883738102363,-0.03734880990286814,-0.39483857907011816,-0.6092263169977381,4
-0.39676966683943543,1.3786341300520868,-0.7839023080731976,0.08817878218666025,-0.38958965489356384,-0.8953814000654489,-0.03734880990286814,-0.686733916870262,0.6535687388045356,4
-0.27645293916358815,-0.9630329174269844,0.42198943778229614,0.1428522982149284,-0.06491572179655412,-0.3259883738102363,-1.0158876293580146,-0.21970137639003184,-0.8617853281581929,4
-0.998353305218672,0.793217368182319,0.4854574244062695,0.20189969552545797,0.059958867856141955,1.3821907049554014,-0.03734880990286814,1.064638109930601,0.14845071648362612,2
-0.8780365775428247,0.20780060631255123,0.07291551135044268,0.2325168645012881,0.3971202599184213,0.8127976787001888,-0.03734880990286814,0.30571023165022704,0.14845071648362612,2
-0.7577198498669774,-1.5484496792967521,0.9614673240860697,0.3243683714287786,0.6094070623280046,1.3821907049554014,-0.03734880990286814,1.064638109930601,-0.6092263169977381,2
-0.63740312219113,-0.6703245364921006,1.5961471903258033,0.45995869117888355,1.0464681261124409,1.3821907049554014,-1.0158876293580146,1.9403241233310322,-0.8617853281581929,2
-0.5170863945152828,-0.6703245364921006,-0.5617643548892909,0.4468370473320992,0.7967189468070486,0.24340465244497628,-0.03734880990286814,-0.2780804439500606,0.6535687388045356,2
-0.39676966683943543,-0.9630329174269844,-0.21269042845743744,0.4577717505377528,0.33468296509207307,0.8127976787001888,-0.03734880990286814,0.3640892992102558,0.6535687388045356,2
-0.27645293916358815,0.5005089872474351,0.7075953775901762,0.5321277323361975,-0.014965885935475676,1.3821907049554014,-1.0158876293580146,0.30571023165022704,-0.8617853281581929,2
-0.15613621148774082,-1.5484496792967521,0.4537234310942828,0.5889881890055964,0.3846328009531517,1.3821907049554014,-0.03734880990286814,0.42246836677028454,-0.3566673058372834,2
-0.035819483811893496,-0.08490777462233268,1.3740092371418966,0.7092699242677862,1.009005749216632,0.8127976787001888,-0.03734880990286814,1.823565988210975,-0.6092263169977381,2
0.08449724386395382,0.793217368182319,0.6441273909662029,0.7792520247839695,0.9840308312860925,0.8127976787001888,-0.03734880990286814,0.4808474343303133,-0.6092263169977381,2
0.20481397153980113,-1.2557412983618683,-0.2444244217694241,0.7879997873484924,0.7093067340501613,0.24340465244497628,-0.03734880990286814,-0.8618711195503482,-0.3566673058372834,2
0.32513069921564847,-0.08490777462233268,0.10464950466242935,0.8208038969654532,0.20980837543937722,0.24340465244497628,-0.03734880990286814,0.9478799748105434,0.6535687388045356,2
0.4454474268914958,0.793217368182319,1.0566693040220296,0.9192162258163359,0.3721453419878819,0.24340465244497628,-1.0158876293580146,0.9478799748105434,-0.8617853281581929,2
0.5657641545673431,1.3786341300520868,1.2153392705819632,1.028563257872872,0.9465684543902836,0.24340465244497628,-1.0158876293580146,1.2397753126106872,-0.8617853281581929,2
0.6860808822431904,0.5005089872474351,-0.054020461897504035,1.0504326642841795,0.884131159563936,0.24340465244497628,-0.03734880990286814,0.6559846370103996,0.6535687388045356,2
0.8063976099190378,-0.3776161555572166,1.120137290646003,1.1532188744173235,0.909106077494475,1.3821907049554014,-0.03734880990286814,1.6484287855308886,-0.3566673058372834,2
0.9267143375948851,-0.08490777462233268,1.0884032973340163,1.253818143909337,0.8591562416333969,1.3821907049554014,-1.0158876293580146,1.0062590423705722,-0.8617853281581929,2
1.0470310652707324,1.3786341300520868,1.2153392705819632,1.3631651759658732,1.3586546002441806,0.8127976787001888,-1.0158876293580146,1.2397753126106872,-0.8617853281581929,2
1.1673477929465796,-0.9630329174269844,1.120137290646003,1.4659513860990174,1.3586546002441806,1.3821907049554014,-1.0158876293580146,1.064638109930601,-0.8617853281581929,2
1.287664520622427,-1.2557412983618683,0.26331947122236277,1.5096901989216318,1.0339806671471712,1.3821907049554014,-0.03734880990286814,1.2397753126106872,0.6535687388045356,2
1.4079812482982743,-0.08490777462233268,1.0566693040220296,1.6081025277725145,0.9715433723208233,0.24340465244497628,-1.0158876293580146,0.9478799748105434,-0.8617853281581929,2
1.5282979759741218,-1.5484496792967521,1.120137290646003,1.7108887379056585,0.9715433723208233,1.3821907049554014,-0.03734880990286814,2.232219461131176,0.14845071648362612,2
1.648614703649969,0.793217368182319,0.39025544447030946,1.763375313292796,1.0214932081819013,0.8127976787001888,-1.0158876293580146,-0.2780804439500606,-0.8617853281581929,2
1.7689314313258162,-0.6703245364921006,0.009447524726469321,1.7896186009863646,0.6094070623280046,1.3821907049554014,-0.03734880990286814,0.7727427721304572,0.6535687388045356,2
1.8892481590016637,1.085925749117203,1.2788072572059366,1.9033395143251624,0.6718443571543525,0.8127976787001888,-1.0158876293580146,1.3565334477307447,-0.8617853281581929,2
2.009564886677511,-1.2557412983618683,0.5806594043422295,1.9689477335590841,0.7467691109459701,0.24340465244497628,-0.03734880990286814,0.6559846370103996,-0.3566673058372834,2
2.129881614353358,0.793217368182319,0.4854574244062695,2.0279951308696136,0.9340809954250144,0.24340465244497628,-1.0158876293580146,-0.10294324126997433,-0.8617853281581929,2
2.2501983420292055,-1.5484496792967521,1.0566693040220296,2.1264074597204963,0.8466687826681272,0.8127976787001888,-0.03734880990286814,1.2397753126106872,-0.6092263169977381,2
2.370515069705053,0.5005089872474351,0.7393293709021629,2.2029503821600716,0.909106077494475,0.24340465244497628,-1.0158876293580146,0.3640892992102558,-0.8617853281581929,2
2.4908317973809,-1.5484496792967521,0.42198943778229614,2.25762389818834,0.884131159563936,0.24340465244497628,-0.03734880990286814,0.3640892992102558,-0.3566673058372834,2
